User_ID,Age,Gender,Daily_Steps,Workout_Min,Calories_Burned,Sleep_Hrs,Protein_Intake,Water_Intake
U0430,36,male,12837.0,141.0,1131.0,7.8,103.0,4.9
U0431,45,female,4185.0,39.0,353.0,7.2,51.0,1.6
U0432,43,male,2661.0,21.0,249.0,7.5,34.0,1.8
U0433,54,female,5660.0,44.0,467.0,7.3,53.0,1.6
U0434,43,female,8759.0,86.0,759.0,8.2,71.0,2.9
U0435,40,female,10213.0,111.0,878.0,6.6,83.0,3.7
U0436,26,male,8541.0,96.0,796.0,7.0,71.0,4.0
U0437,29,male,6783.0,61.0,545.0,6.3,56.0,2.7
U0438,18,female,8984.0,,,7.8,64.0,4.2
U0439,18,male,13593.0,144.0,,8.8,90.0,5.9
U0440,64,male,3593.0,31.0,314.0,6.6,42.0,
U0441,51,female,7990.0,84.0,686.0,7.5,67.0,2.7
U0442,49,female,7538.0,67.0,611.0,6.1,65.0,3.7
U0443,42,male,10559.0,102.0,882.0,7.6,82.0,3.4
U0444,57,female,10840.0,112.0,948.0,6.2,95.0,3.8
U0445,62,female,14150.0,149.0,1228.0,8.0,106.0,4.5
U0446,18,female,2478.0,16.0,166.0,5.2,,2.1
U0447,33,male,11960.0,137.0,1090.0,9.1,95.0,5.0
U0448,56,male,5950.0,64.0,548.0,7.1,65.0,3.6
U0449,22,male,11348.0,115.0,953.0,7.6,86.0,4.2
U0450,39,female,7672.0,71.0,623.0,8.8,66.0,2.8
U0451,46,male,9942.0,99.0,842.0,7.5,79.0,3.7
U0452,20,female,10268.0,107.0,893.0,6.2,74.0,3.5
U0453,29,male,8856.0,86.0,756.0,7.0,70.0,4.3
U0454,43,male,11851.0,128.0,1032.0,9.2,,
U0455,33,female,5136.0,45.0,385.0,6.3,50.0,2.1
U0456,54,male,9228.0,98.0,801.0,7.1,78.0,4.1
U0457,39,female,12287.0,139.0,1074.0,9.0,101.0,4.8
U0458,46,male,10102.0,102.0,903.0,6.9,73.0,4.3
U0459,31,male,12093.0,123.0,1027.0,,86.0,5.2
U0460,45,female,5382.0,37.0,428.0,8.1,43.0,1.9
U0461,22,female,4702.0,42.0,419.0,6.5,45.0,2.1
U0462,64,female,2941.0,29.0,290.0,6.2,54.0,2.5
U0463,47,male,13501.0,149.0,,6.4,107.0,5.4
U0464,63,male,10282.0,110.0,890.0,6.6,78.0,4.3
U0465,22,male,3794.0,32.0,289.0,6.2,37.0,2.3
U0466,29,female,11520.0,121.0,998.0,7.4,79.0,4.8
U0467,33,female,3136.0,23.0,273.0,7.1,43.0,2.4
U0468,43,female,9889.0,100.0,845.0,7.5,76.0,4.4
U0469,43,male,8409.0,86.0,733.0,6.4,72.0,
U0470,38,male,7877.0,94.0,717.0,8.4,75.0,3.7
U0471,56,female,11144.0,118.0,962.0,6.7,91.0,4.4
U0472,53,male,4443.0,40.0,375.0,8.4,36.0,1.9
U0473,50,female,12410.0,131.0,1084.0,,97.0,4.8
U0474,47,male,10679.0,116.0,942.0,8.4,85.0,4.2
U0475,54,male,6467.0,63.0,548.0,7.6,67.0,2.1
U0476,40,female,13348.0,142.0,1149.0,9.0,100.0,5.5
U0477,27,male,5340.0,52.0,451.0,7.0,55.0,3.1
U0478,22,male,9668.0,98.0,822.0,7.3,70.0,4.2
U0479,53,female,11575.0,124.0,1021.0,7.9,87.0,5.0
U0480,51,female,10258.0,108.0,866.0,7.3,,4.0
U0481,48,male,4299.0,56.0,445.0,7.3,60.0,2.2
U0482,27,female,7228.0,80.0,644.0,8.5,67.0,3.7
U0483,36,male,,76.0,603.0,5.8,66.0,2.6
U0484,49,female,7143.0,71.0,657.0,7.2,,2.6
U0485,18,male,11666.0,118.0,1014.0,9.4,76.0,4.7
U0486,22,male,4851.0,46.0,416.0,,53.0,2.6
U0487,62,female,12304.0,128.0,1048.0,8.5,96.0,5.2
U0488,21,male,9399.0,95.0,766.0,8.1,71.0,3.0
U0489,33,male,12545.0,,1060.0,6.6,92.0,4.8
U0490,41,female,13612.0,145.0,1152.0,8.1,88.0,4.6
U0491,33,female,6308.0,61.0,546.0,7.3,60.0,3.3
U0492,19,male,9429.0,100.0,825.0,10.0,69.0,4.6
U0493,45,female,4766.0,42.0,415.0,4.9,51.0,2.6
U0494,49,female,9373.0,90.0,799.0,6.1,71.0,3.5
U0495,44,male,5571.0,51.0,482.0,6.9,53.0,2.2
U0496,37,male,11394.0,121.0,968.0,7.4,86.0,4.3
U0497,41,female,12036.0,135.0,1078.0,7.0,91.0,4.3
U0498,29,female,14033.0,145.0,1204.0,7.2,97.0,5.2
U0499,52,female,10071.0,115.0,904.0,8.1,85.0,3.8
U0500,50,male,11537.0,134.0,1011.0,7.0,92.0,4.0
U0501,50,male,11556.0,122.0,1024.0,7.2,97.0,4.7
U0502,60,male,6765.0,73.0,614.0,8.0,64.0,3.3
U0503,54,male,12765.0,132.0,1033.0,8.5,100.0,5.7
U0504,29,male,10613.0,123.0,1008.0,7.2,91.0,4.1
U0505,20,male,3946.0,29.0,314.0,5.7,43.0,1.1
U0506,18,male,3535.0,25.0,340.0,7.6,33.0,2.4
U0507,50,female,3439.0,28.0,307.0,6.1,43.0,2.4
U0508,57,female,10915.0,129.0,999.0,8.6,95.0,5.0
U0509,27,male,12463.0,145.0,1132.0,,101.0,5.7
U0510,60,male,5115.0,47.0,428.0,6.9,54.0,3.2
U0511,61,male,9554.0,102.0,841.0,7.8,85.0,3.4
U0512,46,female,11054.0,114.0,988.0,,85.0,5.1
U0513,30,male,10231.0,109.0,877.0,8.7,86.0,4.0
U0514,29,female,9337.0,99.0,830.0,7.3,75.0,4.3
U0515,48,female,4292.0,53.0,419.0,7.1,55.0,2.5
U0516,63,female,8636.0,85.0,732.0,6.9,77.0,3.1
U0517,19,female,8155.0,88.0,768.0,7.2,76.0,4.1
U0518,52,female,7771.0,82.0,699.0,8.6,68.0,3.1
U0519,40,male,13130.0,149.0,1186.0,7.6,108.0,6.0
U0520,34,male,9155.0,105.0,838.0,7.1,,3.5
U0521,43,female,10066.0,98.0,899.0,8.1,78.0,3.5
U0522,25,male,10918.0,112.0,916.0,7.8,77.0,4.0
U0523,46,female,2681.0,15.0,186.0,8.0,,
U0524,43,female,12027.0,131.0,1089.0,6.1,91.0,3.9
U0525,27,male,10756.0,125.0,973.0,7.2,91.0,4.9
U0526,43,male,8086.0,71.0,666.0,6.2,62.0,4.2
U0527,51,male,13536.0,145.0,1206.0,8.8,105.0,5.1
U0528,58,male,9398.0,98.0,826.0,6.4,78.0,3.7
U0529,24,male,9745.0,105.0,904.0,7.7,77.0,4.0
U0530,21,female,11453.0,135.0,1051.0,6.6,99.0,4.1
U0531,62,male,9986.0,99.0,,7.1,78.0,5.3
U0532,28,male,8546.0,95.0,725.0,6.6,69.0,4.0
U0533,46,male,13768.0,147.0,1195.0,7.9,101.0,
U0534,53,female,12435.0,130.0,1023.0,9.4,96.0,4.4
U0535,42,male,8392.0,85.0,,6.2,74.0,3.6
U0536,38,female,9820.0,101.0,876.0,6.6,78.0,3.3
U0537,53,male,8388.0,79.0,701.0,7.8,71.0,2.7
U0538,27,male,12674.0,142.0,1129.0,7.6,91.0,5.1
U0539,54,female,3802.0,32.0,348.0,5.9,48.0,2.6
U0540,26,male,13297.0,146.0,1179.0,7.5,100.0,5.6
U0541,41,male,5775.0,67.0,572.0,5.9,65.0,2.8
U0542,52,female,5818.0,55.0,502.0,,56.0,2.6
U0543,52,male,4261.0,31.0,299.0,6.1,46.0,2.2
U0544,53,female,3133.0,17.0,267.0,,43.0,2.3
U0545,35,female,13149.0,,1099.0,8.3,88.0,4.3
U0546,56,female,2578.0,29.0,252.0,4.6,37.0,1.4
U0547,49,female,9209.0,87.0,773.0,7.5,68.0,3.5
U0548,41,female,5172.0,48.0,,5.2,49.0,2.4
U0549,40,male,5710.0,46.0,447.0,7.1,56.0,2.6
U0550,49,male,7943.0,84.0,678.0,8.6,82.0,3.4
U0551,54,male,11530.0,127.0,1029.0,7.4,90.0,4.9
U0552,29,female,9997.0,113.0,885.0,7.7,82.0,3.2
U0553,30,female,4788.0,40.0,404.0,7.6,43.0,1.6
U0554,40,female,12477.0,132.0,1085.0,8.4,96.0,4.5
U0555,42,female,5796.0,63.0,553.0,7.7,61.0,3.2
U0556,52,male,3573.0,43.0,407.0,7.2,48.0,1.8
U0557,58,male,12343.0,131.0,1072.0,7.1,94.0,4.8
U0558,47,female,11635.0,122.0,995.0,8.2,90.0,4.6
U0559,34,female,,71.0,629.0,8.3,68.0,3.2
U0560,37,male,3126.0,32.0,324.0,7.2,40.0,2.7
U0561,42,female,6003.0,55.0,513.0,7.3,48.0,3.1
U0562,39,female,7453.0,,613.0,5.9,67.0,3.6
U0563,30,female,12993.0,144.0,1146.0,6.9,100.0,5.0
U0564,36,male,11355.0,127.0,1015.0,7.1,85.0,5.3
U0565,53,male,13049.0,140.0,,6.9,102.0,
U0566,29,female,11688.0,122.0,986.0,7.5,91.0,3.6
U0567,58,male,5323.0,53.0,475.0,6.3,59.0,
U0568,36,female,13658.0,137.0,1179.0,8.6,103.0,5.1
U0569,29,female,11396.0,117.0,958.0,7.3,87.0,4.7
U0570,26,male,3019.0,26.0,269.0,,40.0,1.3
U0571,24,female,5984.0,68.0,544.0,6.4,60.0,4.0
U0572,45,female,14155.0,147.0,1227.0,8.0,103.0,4.9
U0573,31,male,10776.0,108.0,930.0,7.4,85.0,4.0
U0574,48,female,8754.0,93.0,747.0,7.4,75.0,2.9
U0575,36,female,5765.0,54.0,456.0,6.9,59.0,2.9
U0576,64,female,10870.0,117.0,970.0,9.0,93.0,4.2
U0577,33,male,7295.0,71.0,599.0,7.9,63.0,2.4
U0578,22,female,6268.0,68.0,589.0,6.4,57.0,2.9
U0579,52,male,12911.0,147.0,1142.0,6.2,102.0,5.1
U0580,29,female,3105.0,20.0,268.0,6.5,37.0,1.7
U0581,42,female,10904.0,111.0,939.0,6.7,89.0,3.4
U0582,38,female,7470.0,79.0,654.0,5.9,70.0,3.4
U0583,53,female,11845.0,132.0,1034.0,8.2,93.0,
U0584,40,male,5229.0,43.0,443.0,7.0,42.0,2.9
U0585,33,male,9992.0,110.0,876.0,8.4,85.0,3.8
U0586,56,female,10633.0,113.0,949.0,7.5,101.0,
U0587,62,female,5129.0,49.0,435.0,6.8,56.0,2.5
U0588,59,female,2647.0,,275.0,5.7,43.0,1.8
U0589,56,female,7556.0,76.0,648.0,6.8,73.0,3.9
U0590,31,female,8782.0,91.0,765.0,5.9,67.0,3.3
U0591,48,female,7385.0,73.0,623.0,8.1,74.0,2.7
U0592,22,female,8899.0,92.0,770.0,6.3,,4.0
U0593,52,female,6828.0,56.0,496.0,7.4,58.0,2.3
U0594,40,male,2856.0,,208.0,6.6,32.0,
U0595,46,male,3144.0,25.0,264.0,7.1,46.0,1.1
U0596,60,male,5145.0,48.0,446.0,7.0,54.0,3.1
U0597,28,female,12252.0,122.0,1054.0,6.7,90.0,
U0598,35,female,14097.0,149.0,1196.0,7.6,103.0,5.0
U0599,64,female,12880.0,147.0,1181.0,8.8,113.0,4.4
U0600,29,male,8274.0,80.0,684.0,6.7,67.0,3.3
U0601,26,female,11736.0,119.0,973.0,8.6,100.0,4.5
U0602,27,male,7249.0,,558.0,7.8,60.0,3.5
U0603,61,female,12529.0,138.0,1115.0,7.9,102.0,4.2
U0604,34,male,5693.0,58.0,511.0,6.5,,
U0605,55,male,3079.0,30.0,304.0,7.0,50.0,2.6
U0606,24,male,5064.0,46.0,439.0,,46.0,3.0
U0607,63,female,11991.0,125.0,1029.0,8.6,91.0,4.3
U0608,30,male,3548.0,33.0,330.0,5.8,40.0,2.0
U0609,57,female,6369.0,64.0,604.0,7.4,62.0,3.9
U0610,59,female,2863.0,34.0,291.0,6.8,60.0,1.3
U0611,26,female,13995.0,,1227.0,8.2,99.0,4.3
U0612,44,female,11778.0,136.0,1082.0,8.3,93.0,4.4
U0613,19,female,9857.0,102.0,,6.8,80.0,3.9
U0614,22,male,9874.0,103.0,868.0,6.8,77.0,3.6
U0615,46,female,7823.0,80.0,619.0,7.5,76.0,3.9
U0616,54,female,12169.0,131.0,1056.0,,106.0,4.8
U0617,55,female,3299.0,33.0,301.0,6.6,40.0,1.7
U0618,36,female,2536.0,20.0,274.0,7.9,25.0,1.4
U0619,25,female,8454.0,82.0,709.0,7.1,76.0,3.1
U0620,62,male,3418.0,,270.0,6.3,39.0,2.3
U0621,18,male,4530.0,44.0,406.0,7.3,37.0,2.1
U0622,39,female,2940.0,32.0,269.0,6.4,41.0,1.3
U0623,34,male,8431.0,92.0,744.0,6.9,68.0,4.1
U0624,24,male,10171.0,97.0,861.0,7.7,69.0,3.9
U0625,42,female,8205.0,89.0,692.0,8.1,77.0,
U0626,62,male,9961.0,106.0,879.0,7.7,84.0,4.9
U0627,21,female,14373.0,149.0,1203.0,,91.0,5.7
U0628,53,male,4392.0,43.0,424.0,8.5,52.0,2.3
U0629,23,male,8057.0,84.0,716.0,7.9,62.0,3.3
U0630,48,male,13042.0,137.0,1089.0,7.5,97.0,4.8
U0631,36,female,5256.0,40.0,412.0,7.9,,2.3
U0632,61,male,12492.0,139.0,1115.0,7.6,106.0,4.8
U0633,56,male,11216.0,112.0,941.0,8.1,85.0,4.1
U0634,44,female,2899.0,24.0,265.0,7.2,,1.8
U0635,27,female,,66.0,560.0,7.1,50.0,2.6
U0636,43,male,8265.0,84.0,,6.7,75.0,3.6
U0637,36,female,4076.0,43.0,394.0,6.9,55.0,2.2
U0638,56,male,10756.0,112.0,927.0,7.2,86.0,3.9
U0639,20,male,9715.0,84.0,775.0,7.7,62.0,3.7
U0640,62,female,4783.0,38.0,372.0,7.3,,2.6
U0641,30,female,3073.0,25.0,,5.2,38.0,1.0
U0642,45,female,8836.0,,807.0,7.7,78.0,3.9
U0643,37,male,4444.0,46.0,405.0,9.3,48.0,1.7
U0644,45,female,8268.0,90.0,742.0,7.1,80.0,3.3
U0645,25,male,12266.0,133.0,1093.0,8.5,86.0,
U0646,58,female,3424.0,28.0,319.0,7.4,44.0,2.2
U0647,56,male,9788.0,111.0,889.0,6.2,86.0,3.7
U0648,18,female,13172.0,145.0,1137.0,8.2,97.0,4.8
U0649,20,male,8238.0,86.0,760.0,6.7,65.0,3.6
U0650,30,female,6021.0,50.0,504.0,6.9,57.0,1.7
U0651,45,male,6303.0,70.0,587.0,6.0,70.0,3.0
U0652,42,female,3282.0,35.0,307.0,7.2,45.0,2.3
U0653,50,female,7888.0,80.0,687.0,7.0,67.0,3.5
U0654,55,male,11095.0,112.0,,8.7,84.0,4.1
U0655,23,female,7991.0,79.0,700.0,6.2,69.0,3.4
U0656,61,male,11011.0,116.0,974.0,8.3,87.0,4.3
U0657,62,male,10716.0,116.0,947.0,7.9,83.0,4.7
U0658,49,female,10858.0,112.0,913.0,6.9,79.0,
U0659,62,male,3793.0,28.0,323.0,5.6,50.0,
U0660,64,female,7416.0,77.0,,,64.0,3.4
U0661,38,female,7241.0,79.0,641.0,7.4,65.0,2.9
U0662,33,male,10899.0,122.0,993.0,6.7,88.0,4.6
U0663,38,female,7049.0,66.0,,6.4,52.0,3.3
U0664,28,male,6178.0,70.0,572.0,7.9,62.0,2.9
U0665,54,male,10424.0,101.0,860.0,6.9,80.0,4.4
U0666,53,female,4087.0,39.0,366.0,7.4,41.0,2.2
U0667,52,female,12715.0,136.0,,8.7,99.0,4.9
U0668,36,male,11891.0,124.0,1027.0,7.0,91.0,4.2
U0669,37,male,1933.0,15.0,198.0,5.7,36.0,1.6
U0670,35,female,3065.0,27.0,304.0,7.5,43.0,1.6
U0671,64,female,2681.0,19.0,239.0,6.5,44.0,2.2
U0672,58,female,9158.0,101.0,,7.1,86.0,3.4
U0673,31,female,13046.0,148.0,1158.0,8.9,95.0,5.2
U0674,32,male,7821.0,86.0,689.0,7.1,62.0,3.3
U0675,48,female,,110.0,920.0,7.8,79.0,4.4
U0676,18,male,9104.0,93.0,815.0,6.1,66.0,3.7
U0677,20,male,5788.0,61.0,538.0,7.0,65.0,2.4
U0678,33,female,4836.0,40.0,412.0,6.3,43.0,2.9
U0679,40,male,10746.0,119.0,920.0,7.2,85.0,3.9
U0680,28,female,,102.0,812.0,6.9,75.0,4.1
U0681,29,male,6618.0,62.0,536.0,8.2,55.0,2.1
U0682,27,female,9898.0,95.0,801.0,7.0,82.0,3.8
U0683,49,male,2214.0,11.0,160.0,6.3,,2.3
U0684,33,male,8131.0,95.0,740.0,8.5,85.0,3.4
U0685,25,female,13058.0,142.0,1157.0,7.5,97.0,5.1
U0686,55,female,1968.0,13.0,185.0,,42.0,2.3
U0687,29,male,2464.0,15.0,190.0,7.6,33.0,1.6
U0688,41,male,11371.0,127.0,1001.0,7.6,96.0,4.7
U0689,45,female,9163.0,98.0,818.0,7.5,,4.1
U0690,25,male,2245.0,23.0,,7.0,30.0,1.0
U0691,45,female,6636.0,65.0,578.0,8.2,74.0,2.7
U0692,53,male,,90.0,705.0,6.5,85.0,3.6
U0693,43,female,5894.0,55.0,497.0,8.0,51.0,1.9
U0694,25,male,2750.0,25.0,308.0,5.6,41.0,2.5
U0695,45,female,10394.0,129.0,958.0,6.9,99.0,4.7
U0696,45,female,9302.0,93.0,802.0,6.7,,4.1
U0697,54,male,2692.0,,268.0,6.7,38.0,2.4
U0698,58,female,9921.0,97.0,829.0,6.9,90.0,4.3
U0699,53,male,11855.0,140.0,1121.0,8.7,104.0,4.7
U0700,44,female,3053.0,28.0,,7.2,38.0,1.1
U0701,34,female,10076.0,106.0,838.0,7.5,78.0,3.7
U0702,26,female,7661.0,75.0,645.0,,57.0,
U0703,50,male,7749.0,88.0,697.0,8.4,73.0,3.7
U0704,37,female,9291.0,95.0,768.0,7.5,74.0,
U0705,30,male,12019.0,133.0,1054.0,7.5,96.0,4.0
U0706,45,female,4747.0,55.0,480.0,6.9,60.0,2.9
U0707,46,male,10995.0,122.0,966.0,7.4,92.0,5.1
U0708,30,male,9757.0,100.0,833.0,8.2,78.0,4.7
U0709,63,male,3663.0,42.0,392.0,7.8,59.0,1.6
U0710,52,female,13389.0,142.0,,7.1,100.0,
U0711,23,male,8452.0,86.0,744.0,,56.0,3.0
U0712,35,female,11923.0,130.0,1013.0,7.2,103.0,5.7
U0713,22,male,11827.0,137.0,1052.0,7.9,88.0,4.8
U0714,64,male,7618.0,87.0,698.0,8.1,80.0,3.2
U0715,42,male,7261.0,76.0,669.0,6.1,65.0,2.9
U0716,19,male,10978.0,124.0,967.0,6.8,93.0,4.6
U0717,27,female,6953.0,72.0,598.0,6.9,57.0,3.4
U0718,47,male,11823.0,,1016.0,8.1,87.0,3.8
U0719,62,male,9618.0,103.0,855.0,6.7,81.0,
U0720,22,female,5695.0,57.0,485.0,6.8,56.0,2.9
U0721,50,male,2635.0,21.0,229.0,6.2,42.0,2.4
U0722,18,male,5672.0,49.0,495.0,7.7,51.0,3.5
U0723,35,male,9637.0,,788.0,7.4,75.0,3.8
U0724,49,male,6821.0,,594.0,6.6,67.0,3.5
U0725,64,female,9228.0,96.0,793.0,6.5,86.0,3.5
U0726,28,female,9020.0,93.0,811.0,7.1,80.0,3.5
U0727,38,male,12764.0,130.0,1092.0,7.6,94.0,5.6
U0728,43,female,,83.0,731.0,8.0,72.0,3.1
U0729,42,female,11621.0,116.0,,8.5,95.0,4.6
U0730,39,male,12095.0,133.0,1082.0,6.8,100.0,4.3
U0731,44,female,9597.0,109.0,886.0,8.2,,3.7
U0732,30,male,5085.0,52.0,472.0,7.6,45.0,2.3
U0733,50,female,11599.0,128.0,1020.0,7.2,86.0,5.3
U0734,51,female,4522.0,32.0,362.0,7.6,49.0,2.5
U0735,58,female,5278.0,46.0,408.0,6.4,,2.9
U0736,52,male,12836.0,143.0,1171.0,8.1,98.0,
U0737,18,female,7694.0,74.0,642.0,9.2,62.0,3.3
U0738,38,male,13090.0,143.0,,8.0,95.0,4.9
U0739,23,male,4452.0,31.0,326.0,6.7,43.0,2.4
U0740,45,female,10523.0,114.0,940.0,6.5,89.0,5.4
U0741,34,male,,97.0,788.0,7.4,78.0,2.5
U0742,22,female,12297.0,134.0,1072.0,8.5,93.0,5.0
U0743,48,male,8313.0,88.0,,,72.0,4.6
U0744,22,male,8743.0,99.0,782.0,7.8,73.0,3.5
U0745,55,female,6393.0,60.0,555.0,6.9,67.0,3.0
U0746,20,female,11147.0,111.0,945.0,7.3,82.0,4.7
U0747,40,female,10214.0,115.0,918.0,7.9,,3.1
U0748,54,female,7351.0,69.0,,5.7,66.0,3.3
U0749,54,male,5372.0,55.0,453.0,6.9,,2.2
U0750,27,male,4813.0,45.0,442.0,7.8,53.0,3.4
U0751,27,male,2635.0,20.0,207.0,6.6,32.0,1.6
U0752,36,female,2773.0,21.0,241.0,6.8,41.0,1.4
U0753,34,male,5317.0,48.0,434.0,6.9,50.0,3.0
U0754,38,female,13068.0,148.0,1185.0,9.3,103.0,5.3
U0755,31,male,5472.0,45.0,461.0,7.4,53.0,3.0
U0756,26,female,,61.0,544.0,6.1,48.0,3.9
U0757,63,male,4818.0,40.0,417.0,6.3,47.0,2.1
U0758,18,male,4180.0,42.0,355.0,7.0,41.0,3.1
U0759,62,female,6138.0,67.0,562.0,8.1,62.0,
U0760,30,male,13236.0,137.0,1106.0,8.4,94.0,
U0761,21,female,3821.0,40.0,383.0,7.7,53.0,1.8
U0762,18,male,6515.0,64.0,574.0,6.2,61.0,3.0
U0763,57,male,3124.0,19.0,,7.3,38.0,1.7
U0764,49,female,12752.0,139.0,,7.2,104.0,5.8
U0765,51,female,3625.0,24.0,306.0,6.8,42.0,1.5
U0766,45,male,1884.0,12.0,151.0,7.4,37.0,1.6
U0767,48,male,4781.0,52.0,430.0,6.5,51.0,2.1
U0768,25,male,7647.0,76.0,656.0,6.1,56.0,3.3
U0769,56,male,6624.0,65.0,556.0,6.9,67.0,4.0
U0770,43,male,8464.0,72.0,691.0,7.4,65.0,4.3
U0771,51,male,2567.0,,239.0,7.3,45.0,1.9
U0772,20,female,10904.0,118.0,937.0,6.9,91.0,4.7
U0773,29,female,11260.0,125.0,976.0,7.2,87.0,4.7
U0774,18,female,,101.0,848.0,,73.0,3.8
U0775,61,male,,147.0,1123.0,8.3,115.0,
U0776,22,male,5324.0,56.0,467.0,7.2,52.0,3.3
U0777,47,male,6844.0,66.0,616.0,7.1,58.0,3.1
U0778,47,female,5908.0,59.0,515.0,6.5,63.0,2.7
U0779,34,female,8473.0,,723.0,8.1,66.0,3.4
U0780,64,male,8411.0,91.0,759.0,,74.0,
U0781,40,male,12556.0,125.0,1048.0,7.3,91.0,4.7
U0782,32,female,10828.0,114.0,906.0,7.2,88.0,4.9
U0783,54,female,9881.0,97.0,807.0,8.0,74.0,4.2
U0784,38,female,1993.0,11.0,147.0,6.8,27.0,1.0
U0785,31,male,10215.0,113.0,920.0,8.0,82.0,3.6
U0786,19,male,8773.0,93.0,786.0,7.6,65.0,4.2
U0787,28,male,4727.0,52.0,429.0,7.3,45.0,1.9
U0788,56,female,7744.0,80.0,678.0,6.9,71.0,3.2
U0789,55,female,9841.0,103.0,856.0,5.9,88.0,3.8
U0790,51,male,5358.0,51.0,470.0,7.2,60.0,2.0
U0791,55,male,13735.0,142.0,1152.0,8.4,101.0,5.3
U0792,51,female,13505.0,148.0,1215.0,8.1,111.0,5.1
U0793,35,male,6343.0,74.0,613.0,6.5,73.0,2.7
U0794,47,female,6427.0,43.0,481.0,6.7,53.0,3.8
U0795,32,female,11620.0,129.0,1020.0,9.6,89.0,3.4
U0796,44,male,2334.0,10.0,167.0,7.0,42.0,1.1
U0797,51,female,12063.0,139.0,1096.0,5.8,107.0,4.5
U0798,55,male,7073.0,70.0,603.0,6.7,67.0,2.4
U0799,50,female,8848.0,97.0,795.0,7.2,85.0,4.9
U0800,41,female,6134.0,77.0,565.0,6.1,63.0,4.1
U0801,32,male,12419.0,136.0,1080.0,7.6,84.0,4.5
U0802,47,female,13640.0,149.0,1189.0,7.5,99.0,5.9
U0803,59,male,3526.0,31.0,334.0,7.0,48.0,2.3
U0804,34,male,8857.0,91.0,750.0,7.2,72.0,4.5
U0805,22,female,12595.0,138.0,1076.0,7.2,,4.8
U0806,46,male,4350.0,39.0,389.0,6.7,41.0,2.5
U0807,21,male,12560.0,135.0,1091.0,8.4,84.0,5.6
U0808,27,male,9992.0,106.0,839.0,7.6,82.0,4.7
U0809,34,male,,33.0,297.0,6.7,36.0,2.1
U0810,27,male,2508.0,23.0,229.0,7.0,36.0,1.3
U0811,34,male,5122.0,45.0,433.0,7.0,49.0,2.1
U0812,37,female,3664.0,33.0,356.0,6.0,41.0,1.1
U0813,41,male,9658.0,104.0,831.0,8.0,83.0,4.4
U0814,22,female,6696.0,64.0,585.0,6.7,46.0,3.1
U0815,51,female,3911.0,33.0,299.0,6.6,56.0,2.3
U0816,23,male,3626.0,35.0,342.0,5.7,40.0,2.1
U0817,19,female,9190.0,89.0,804.0,8.1,67.0,
U0818,30,female,6695.0,74.0,,7.3,76.0,
U0819,60,male,7624.0,84.0,678.0,7.5,67.0,3.7
U0820,60,male,5754.0,52.0,513.0,7.7,53.0,2.2
U0821,28,male,,38.0,413.0,7.7,52.0,2.4
U0822,64,female,8361.0,90.0,748.0,6.8,70.0,3.2
U0823,40,female,6561.0,63.0,544.0,7.2,62.0,2.8
U0824,33,male,4484.0,48.0,429.0,6.9,48.0,1.8
U0825,48,male,4871.0,51.0,435.0,6.8,47.0,2.4
U0826,28,female,4796.0,38.0,400.0,6.3,47.0,3.2
U0827,33,female,13083.0,,1134.0,8.9,99.0,4.8
U0828,25,female,14077.0,147.0,1223.0,8.7,99.0,4.9
U0829,21,female,5878.0,51.0,478.0,7.4,60.0,2.4
U0830,57,male,8710.0,103.0,807.0,8.5,79.0,3.7
U0831,21,female,3887.0,41.0,385.0,7.3,49.0,3.1
U0832,42,female,4112.0,35.0,350.0,6.7,48.0,2.9
U0833,20,female,10691.0,124.0,973.0,7.2,91.0,4.3
U0834,49,female,12203.0,138.0,1082.0,8.0,96.0,4.5
U0835,20,male,7238.0,65.0,596.0,6.1,50.0,2.2
U0836,44,male,11864.0,131.0,1062.0,8.4,91.0,4.2
U0837,46,female,11130.0,115.0,992.0,6.3,86.0,3.4
U0838,49,female,12801.0,139.0,1084.0,8.7,103.0,5.3
U0839,36,male,8310.0,90.0,717.0,7.7,72.0,4.2
U0840,38,male,11133.0,129.0,1008.0,9.2,93.0,4.3
U0841,22,female,6302.0,61.0,547.0,7.3,64.0,3.1
U0842,35,female,10227.0,100.0,855.0,8.0,77.0,3.5
U0843,45,male,13084.0,146.0,1146.0,8.4,99.0,4.1
U0844,59,male,3669.0,31.0,296.0,6.2,50.0,
U0845,39,male,3895.0,43.0,366.0,6.0,41.0,2.4
U0846,38,male,10779.0,119.0,974.0,6.8,79.0,5.2
U0847,23,male,6100.0,58.0,528.0,7.1,53.0,3.8
U0848,18,male,13102.0,138.0,1140.0,7.8,88.0,4.9
U0849,22,female,8248.0,82.0,684.0,7.4,62.0,3.9
U0850,58,male,7889.0,93.0,766.0,7.7,83.0,
U0851,29,male,6042.0,62.0,528.0,6.5,59.0,2.8
U0852,43,male,9781.0,109.0,887.0,8.1,83.0,4.0
U0853,63,male,12150.0,133.0,1066.0,8.1,100.0,4.7
U0854,51,female,5534.0,54.0,,,55.0,2.6
U0855,31,female,13943.0,146.0,1200.0,8.2,103.0,6.0
U0856,43,male,10838.0,114.0,952.0,7.5,90.0,4.4
U0857,62,female,,115.0,1023.0,9.4,95.0,5.3
U0858,44,female,5070.0,52.0,474.0,6.9,60.0,2.1
U0859,26,female,12446.0,143.0,1132.0,8.0,97.0,3.5
U0860,43,female,6573.0,57.0,564.0,7.5,54.0,2.7
