User_ID,Age,Gender,Daily_Steps,Workout_Min,Sleep_Hrs,Protein_Intake,Water_Intake
U0498,29,female,,144.0,4.0,15.0,2.0
U0499,52,female,694.0,,9.0,13.0,0.7
U0500,50,male,1406.0,149.0,8.0,39.0,3.6
U0501,50,male,1535.0,101.0,5.0,112.0,4.2
U0502,60,male,1420.0,6.0,6.0,104.0,4.5
U0503,54,male,1188.0,14.0,8.0,55.0,3.0
U0504,29,male,676.0,138.0,8.0,36.0,4.8
U0505,20,male,716.0,23.0,8.0,54.0,0.5
U0506,18,male,1534.0,29.0,8.0,94.0,1.1
U0507,50,female,1129.0,65.0,6.0,46.0,1.8
U0508,57,female,,60.0,9.0,18.0,4.1
U0509,27,male,552.0,77.0,9.0,,4.5
U0510,60,male,717.0,40.0,9.0,44.0,3.3
U0511,61,male,1498.0,81.0,4.0,115.0,2.2
U0512,46,female,1323.0,50.0,6.0,56.0,3.5
U0513,30,male,884.0,94.0,6.0,30.0,1.3
U0514,29,female,555.0,12.0,5.0,26.0,2.6
U0515,48,female,617.0,89.0,7.0,64.0,2.8
U0516,63,female,1399.0,139.0,9.0,97.0,1.0
U0517,19,female,1776.0,81.0,7.0,104.0,0.7
U0518,52,female,1297.0,8.0,5.0,15.0,3.9
U0519,40,male,1279.0,47.0,6.0,44.0,2.9
U0520,34,male,,48.0,5.0,59.0,2.0
U0521,43,female,1302.0,52.0,,,2.5
U0522,25,male,1344.0,39.0,5.0,22.0,4.8
U0523,46,female,1703.0,106.0,5.0,34.0,2.2
U0524,43,female,1758.0,23.0,8.0,105.0,1.0
U0525,27,male,1354.0,107.0,7.0,10.0,2.6
U0526,43,male,1207.0,32.0,8.0,58.0,3.4
U0527,51,male,1603.0,22.0,4.0,44.0,0.6
U0528,58,male,521.0,76.0,5.0,92.0,2.0
U0529,24,male,1342.0,53.0,5.0,62.0,2.3
U0530,21,female,1616.0,52.0,,61.0,2.6
U0531,62,male,691.0,48.0,,63.0,1.9
U0532,28,male,1518.0,77.0,8.0,85.0,3.5
U0533,46,male,1626.0,79.0,6.0,113.0,4.8
U0534,53,female,895.0,101.0,4.0,113.0,4.6
U0535,42,male,1530.0,121.0,8.0,56.0,3.5
U0536,38,female,,102.0,4.0,52.0,2.8
U0537,53,male,1518.0,89.0,4.0,29.0,4.2
U0538,27,male,1066.0,89.0,4.0,42.0,4.3
U0539,54,female,730.0,120.0,9.0,102.0,4.2
U0540,26,male,1373.0,,8.0,25.0,1.2
U0541,41,male,1073.0,145.0,8.0,87.0,0.6
U0542,52,female,739.0,,9.0,16.0,4.9
U0543,52,male,589.0,121.0,7.0,79.0,4.8
U0544,53,female,731.0,140.0,9.0,30.0,3.0
U0545,35,female,956.0,29.0,5.0,45.0,5.0
U0546,56,female,732.0,129.0,,95.0,4.0
U0547,49,female,853.0,82.0,,113.0,2.8
U0548,41,female,1504.0,110.0,4.0,63.0,2.3
U0549,40,male,938.0,107.0,8.0,28.0,3.2
U0550,49,male,844.0,110.0,8.0,34.0,2.8
U0551,54,male,1163.0,24.0,4.0,76.0,5.0
U0552,29,female,1156.0,49.0,5.0,109.0,2.7
U0553,30,female,629.0,13.0,6.0,118.0,4.3
U0554,40,female,640.0,133.0,9.0,62.0,4.2
U0555,42,female,914.0,75.0,7.0,,0.8
U0556,52,male,1616.0,83.0,5.0,84.0,0.9
U0557,58,male,1125.0,86.0,8.0,57.0,3.5
U0558,47,female,783.0,29.0,4.0,51.0,1.7
U0559,34,female,722.0,57.0,6.0,56.0,3.5
U0560,37,male,1243.0,93.0,4.0,100.0,1.2
U0561,42,female,962.0,40.0,8.0,51.0,2.3
U0562,39,female,1799.0,93.0,4.0,11.0,1.0
U0563,30,female,,56.0,9.0,15.0,1.8
U0564,36,male,856.0,63.0,6.0,55.0,0.9
U0565,53,male,,97.0,4.0,75.0,4.9
U0566,29,female,1793.0,15.0,6.0,115.0,2.3
U0567,58,male,1358.0,,4.0,90.0,4.6
U0568,36,female,1164.0,77.0,4.0,49.0,4.9
U0569,29,female,1514.0,89.0,6.0,67.0,4.6
U0570,26,male,584.0,71.0,9.0,87.0,2.5
U0571,24,female,,13.0,4.0,83.0,4.0
U0572,45,female,1554.0,30.0,9.0,118.0,1.2
U0573,31,male,739.0,65.0,5.0,42.0,0.9
U0574,48,female,862.0,111.0,7.0,115.0,4.4
U0575,36,female,1321.0,67.0,5.0,71.0,0.6
U0576,64,female,1167.0,54.0,7.0,21.0,4.9
U0577,33,male,598.0,122.0,5.0,105.0,3.5
U0578,22,female,546.0,24.0,7.0,58.0,2.4
U0579,52,male,1338.0,130.0,4.0,97.0,1.1
U0580,29,female,,68.0,6.0,87.0,3.8
U0581,42,female,561.0,101.0,6.0,14.0,3.0
U0582,38,female,1632.0,117.0,8.0,60.0,3.7
U0583,53,female,,25.0,7.0,78.0,2.4
U0584,40,male,1509.0,39.0,8.0,41.0,0.8
U0585,33,male,1097.0,37.0,9.0,118.0,1.9
U0586,56,female,,6.0,9.0,58.0,1.9
U0587,62,female,1476.0,119.0,8.0,106.0,0.5
U0588,59,female,1575.0,146.0,7.0,69.0,0.5
U0589,56,female,1102.0,34.0,6.0,55.0,2.0
U0590,31,female,836.0,77.0,7.0,77.0,3.8
U0591,48,female,1309.0,37.0,9.0,103.0,3.3
U0592,22,female,1727.0,137.0,4.0,50.0,1.6
U0593,52,female,1761.0,27.0,8.0,90.0,3.2
U0594,40,male,1251.0,99.0,8.0,76.0,3.4
U0595,46,male,1659.0,37.0,9.0,22.0,2.9
U0596,60,male,1380.0,143.0,7.0,117.0,2.8
U0597,28,female,1134.0,123.0,8.0,109.0,2.2
U0598,35,female,753.0,148.0,6.0,27.0,1.1
U0599,64,female,1637.0,91.0,8.0,96.0,2.2
U0600,29,male,519.0,96.0,7.0,108.0,2.1
U0601,26,female,1027.0,,9.0,106.0,3.2
U0602,27,male,1668.0,126.0,6.0,60.0,4.4
U0603,61,female,1731.0,14.0,6.0,45.0,2.2
U0604,34,male,875.0,107.0,8.0,90.0,3.7
U0605,55,male,665.0,130.0,7.0,112.0,4.2
U0606,24,male,1704.0,42.0,8.0,43.0,1.5
U0607,63,female,1360.0,,4.0,21.0,4.6
U0608,30,male,1116.0,98.0,9.0,14.0,0.8
U0609,57,female,1111.0,13.0,4.0,57.0,4.6
U0610,59,female,1002.0,131.0,6.0,113.0,1.2
U0611,26,female,1412.0,114.0,8.0,100.0,2.0
U0612,44,female,578.0,139.0,4.0,49.0,3.2
U0613,19,female,,1.0,5.0,22.0,4.6
U0614,22,male,1187.0,144.0,4.0,35.0,1.7
U0615,46,female,895.0,34.0,8.0,23.0,3.9
U0616,54,female,1626.0,,8.0,105.0,3.7
U0617,55,female,901.0,111.0,9.0,20.0,1.2
U0618,36,female,1474.0,20.0,4.0,,2.7
U0619,25,female,723.0,14.0,8.0,89.0,2.7
U0620,62,male,1017.0,111.0,8.0,66.0,1.9
U0621,18,male,1133.0,125.0,9.0,31.0,4.0
U0622,39,female,735.0,84.0,9.0,25.0,4.7
U0623,34,male,615.0,84.0,9.0,86.0,3.7
U0624,24,male,1686.0,4.0,9.0,85.0,4.9
U0625,42,female,725.0,116.0,5.0,91.0,0.7
U0626,62,male,729.0,145.0,6.0,38.0,0.7
U0627,21,female,681.0,148.0,8.0,91.0,4.5
U0628,53,male,1772.0,71.0,7.0,,4.5
U0629,23,male,709.0,73.0,9.0,11.0,1.0
U0630,48,male,595.0,50.0,6.0,63.0,2.1
U0631,36,female,1393.0,23.0,9.0,11.0,4.3
U0632,61,male,1255.0,37.0,6.0,12.0,1.1
U0633,56,male,1609.0,43.0,7.0,102.0,1.7
U0634,44,female,914.0,74.0,4.0,65.0,3.6
U0635,27,female,893.0,,5.0,81.0,4.9
U0636,43,male,1195.0,22.0,8.0,20.0,4.1
U0637,36,female,1343.0,123.0,4.0,85.0,4.0
U0638,56,male,1103.0,85.0,7.0,41.0,2.0
U0639,20,male,1081.0,42.0,5.0,13.0,3.5
U0640,62,female,632.0,39.0,5.0,,1.0
U0641,30,female,1290.0,46.0,5.0,97.0,5.0
U0642,45,female,1148.0,19.0,7.0,65.0,2.7
U0643,37,male,720.0,108.0,9.0,25.0,3.4
U0644,45,female,1475.0,67.0,9.0,90.0,4.4
U0645,25,male,1569.0,23.0,9.0,95.0,0.5
U0646,58,female,1715.0,35.0,4.0,80.0,4.9
U0647,56,male,1287.0,44.0,,19.0,2.1
U0648,18,female,1190.0,129.0,5.0,102.0,2.0
U0649,20,male,538.0,27.0,5.0,,1.2
U0650,30,female,1189.0,22.0,4.0,,4.4
U0651,45,male,661.0,90.0,9.0,73.0,4.4
U0652,42,female,1627.0,133.0,5.0,65.0,0.6
U0653,50,female,660.0,102.0,5.0,119.0,0.8
U0654,55,male,1577.0,37.0,7.0,87.0,4.6
U0655,23,female,1557.0,93.0,6.0,87.0,1.1
U0656,61,male,741.0,52.0,4.0,98.0,3.3
U0657,62,male,1466.0,37.0,4.0,,3.3
U0658,49,female,1389.0,42.0,9.0,31.0,4.4
U0659,62,male,612.0,102.0,4.0,61.0,3.1
U0660,64,female,1513.0,113.0,,59.0,2.5
U0661,38,female,817.0,3.0,7.0,56.0,4.9
U0662,33,male,522.0,4.0,7.0,32.0,1.5
U0663,38,female,1323.0,67.0,8.0,105.0,1.7
U0664,28,male,,122.0,9.0,,0.9
U0665,54,male,,79.0,7.0,100.0,4.9
U0666,53,female,1518.0,10.0,9.0,118.0,3.7
U0667,52,female,1735.0,141.0,4.0,85.0,0.6
U0668,36,male,1636.0,119.0,8.0,92.0,3.7
U0669,37,male,1567.0,25.0,6.0,28.0,2.3
U0670,35,female,627.0,35.0,5.0,61.0,4.9
U0671,64,female,1375.0,143.0,5.0,43.0,1.7
U0672,58,female,657.0,121.0,8.0,105.0,3.7
U0673,31,female,1326.0,58.0,9.0,38.0,3.3
U0674,32,male,1351.0,,9.0,70.0,0.6
U0675,48,female,1011.0,5.0,9.0,,4.5
U0676,18,male,544.0,97.0,,44.0,1.1
U0677,20,male,1631.0,55.0,5.0,115.0,3.5
U0678,33,female,718.0,135.0,8.0,14.0,4.0
U0679,40,male,942.0,93.0,9.0,85.0,3.3
U0680,28,female,814.0,26.0,7.0,16.0,0.9
U0681,29,male,676.0,119.0,4.0,50.0,4.9
U0682,27,female,727.0,24.0,6.0,11.0,1.6
U0683,49,male,766.0,85.0,,98.0,3.3
U0684,33,male,1369.0,145.0,5.0,19.0,4.1
U0685,25,female,1337.0,11.0,4.0,111.0,4.7
U0686,55,female,988.0,86.0,8.0,53.0,3.2
U0687,29,male,1201.0,108.0,9.0,79.0,1.7
U0688,41,male,1186.0,88.0,5.0,100.0,4.3
U0689,45,female,1495.0,9.0,4.0,44.0,1.2
U0690,25,male,856.0,73.0,7.0,,0.6
U0691,45,female,1371.0,76.0,6.0,83.0,4.6
U0692,53,male,703.0,53.0,8.0,82.0,3.1
U0693,43,female,1736.0,101.0,5.0,29.0,0.8
U0694,25,male,1051.0,136.0,7.0,110.0,3.1
U0695,45,female,822.0,141.0,6.0,44.0,1.2
U0696,45,female,1093.0,100.0,6.0,46.0,0.6
U0697,54,male,680.0,72.0,7.0,113.0,1.0
U0698,58,female,998.0,71.0,5.0,81.0,4.0
U0699,53,male,582.0,53.0,6.0,119.0,3.9
U0700,44,female,802.0,2.0,8.0,63.0,3.2
U0701,34,female,761.0,110.0,4.0,104.0,1.4
U0702,26,female,1283.0,95.0,8.0,116.0,3.8
U0703,50,male,1723.0,70.0,9.0,89.0,2.3
U0704,37,female,1763.0,18.0,6.0,,2.8
U0705,30,male,1413.0,33.0,4.0,79.0,4.5
U0706,45,female,1191.0,49.0,7.0,41.0,2.6
U0707,46,male,1443.0,45.0,4.0,101.0,3.3
U0708,30,male,1182.0,82.0,4.0,20.0,4.8
U0709,63,male,1188.0,50.0,4.0,51.0,2.5
U0710,52,female,895.0,53.0,6.0,32.0,3.0
U0711,23,male,1661.0,89.0,9.0,39.0,3.1
U0712,35,female,1338.0,80.0,9.0,18.0,1.6
U0713,22,male,1377.0,117.0,5.0,101.0,3.8
U0714,64,male,1322.0,18.0,9.0,97.0,3.8
U0715,42,male,1652.0,26.0,6.0,68.0,1.5
U0716,19,male,548.0,146.0,5.0,37.0,0.6
U0717,27,female,1288.0,6.0,7.0,97.0,5.0
U0718,47,male,,68.0,7.0,88.0,3.1
U0719,62,male,1035.0,93.0,7.0,112.0,1.3
U0720,22,female,810.0,112.0,7.0,42.0,1.8
U0721,50,male,1036.0,106.0,7.0,56.0,3.3
U0722,18,male,1138.0,119.0,8.0,107.0,1.1
U0723,35,male,733.0,135.0,6.0,31.0,0.7
U0724,49,male,1732.0,41.0,5.0,38.0,4.1
U0725,64,female,1104.0,12.0,7.0,,3.7
U0726,28,female,593.0,17.0,8.0,51.0,1.9
U0727,38,male,826.0,41.0,9.0,61.0,0.8
U0728,43,female,724.0,50.0,8.0,56.0,2.7
U0729,42,female,1466.0,112.0,8.0,,1.7
U0730,39,male,1389.0,143.0,6.0,60.0,2.3
U0731,44,female,510.0,100.0,7.0,54.0,1.7
U0732,30,male,1535.0,2.0,8.0,103.0,1.3
U0733,50,female,534.0,78.0,8.0,84.0,2.2
U0734,51,female,,97.0,7.0,43.0,4.8
U0735,58,female,1743.0,,6.0,30.0,1.7
U0736,52,male,940.0,22.0,8.0,22.0,2.0
U0737,18,female,1152.0,58.0,5.0,63.0,2.0
U0738,38,male,1094.0,112.0,4.0,,2.7
U0739,23,male,728.0,67.0,9.0,30.0,4.3
U0740,45,female,843.0,53.0,4.0,10.0,2.3
U0741,34,male,1603.0,56.0,,67.0,4.1
U0742,22,female,1488.0,110.0,6.0,,1.0
U0743,48,male,1651.0,59.0,8.0,95.0,4.5
U0744,22,male,1408.0,72.0,4.0,80.0,1.3
U0745,55,female,1026.0,54.0,4.0,22.0,0.7
U0746,20,female,574.0,116.0,9.0,118.0,1.2
U0747,40,female,695.0,62.0,,61.0,1.4
U0748,54,female,528.0,54.0,8.0,32.0,2.8
U0749,54,male,1205.0,24.0,,30.0,2.5
U0750,27,male,1520.0,25.0,9.0,15.0,3.7
U0751,27,male,515.0,62.0,7.0,29.0,0.7
U0752,36,female,1304.0,72.0,8.0,85.0,2.7
U0753,34,male,1439.0,78.0,5.0,49.0,2.0
U0754,38,female,1466.0,64.0,9.0,18.0,3.3
U0755,31,male,1600.0,68.0,6.0,59.0,0.7
U0756,26,female,728.0,8.0,7.0,37.0,0.7
U0757,63,male,1461.0,25.0,,20.0,2.4
U0758,18,male,1214.0,27.0,4.0,105.0,4.2
U0759,62,female,1483.0,39.0,8.0,84.0,3.5
U0760,30,male,1072.0,142.0,5.0,97.0,0.6
U0761,21,female,1114.0,133.0,5.0,65.0,1.3
U0762,18,male,825.0,26.0,6.0,88.0,1.5
U0763,57,male,1374.0,37.0,9.0,114.0,2.4
U0764,49,female,858.0,84.0,5.0,44.0,3.1
U0765,51,female,823.0,63.0,,90.0,1.5
U0766,45,male,664.0,29.0,8.0,34.0,2.2
U0767,48,male,1297.0,98.0,8.0,108.0,3.1
U0768,25,male,,130.0,5.0,28.0,2.2
U0769,56,male,1676.0,,8.0,114.0,1.1
U0770,43,male,1650.0,,,40.0,2.7
U0771,51,male,692.0,29.0,8.0,90.0,2.0
U0772,20,female,1126.0,37.0,4.0,59.0,4.4
U0773,29,female,,84.0,9.0,96.0,4.0
U0774,18,female,1533.0,59.0,7.0,72.0,1.4
U0775,61,male,591.0,37.0,8.0,56.0,1.2
U0776,22,male,638.0,103.0,8.0,10.0,2.1
U0777,47,male,980.0,142.0,9.0,67.0,2.4
U0778,47,female,948.0,145.0,6.0,19.0,4.7
U0779,34,female,1368.0,28.0,7.0,,1.9
U0780,64,male,839.0,111.0,7.0,115.0,4.4
U0781,40,male,1575.0,20.0,7.0,35.0,2.8
U0782,32,female,965.0,144.0,5.0,43.0,4.5
U0783,54,female,1217.0,145.0,4.0,28.0,3.7
U0784,38,female,1298.0,118.0,4.0,87.0,3.7
U0785,31,male,974.0,59.0,6.0,81.0,2.8
U0786,19,male,900.0,139.0,7.0,10.0,4.3
U0787,28,male,1104.0,112.0,7.0,57.0,1.6
U0788,56,female,1431.0,128.0,8.0,34.0,4.6
U0789,55,female,1496.0,57.0,9.0,33.0,3.4
U0790,51,male,1421.0,2.0,5.0,56.0,2.5
U0791,55,male,1320.0,148.0,5.0,93.0,4.9
U0792,51,female,1156.0,22.0,6.0,103.0,4.4
U0793,35,male,1097.0,136.0,4.0,78.0,4.0
U0794,47,female,1676.0,82.0,7.0,,1.7
U0795,32,female,1013.0,54.0,9.0,41.0,4.9
U0796,44,male,1529.0,109.0,6.0,26.0,3.8
U0797,51,female,999.0,115.0,5.0,70.0,3.2
U0798,55,male,1216.0,146.0,5.0,115.0,4.6
U0799,50,female,1641.0,61.0,5.0,78.0,1.2
U0800,41,female,1100.0,86.0,7.0,20.0,1.1
U0801,32,male,1165.0,99.0,7.0,47.0,3.0
U0802,47,female,967.0,26.0,7.0,77.0,0.8
U0803,59,male,660.0,33.0,8.0,112.0,3.5
U0804,34,male,769.0,32.0,4.0,28.0,1.6
U0805,22,female,1579.0,91.0,5.0,112.0,1.0
U0806,46,male,727.0,95.0,5.0,,2.3
U0807,21,male,1348.0,147.0,8.0,96.0,2.6
U0808,27,male,648.0,94.0,5.0,26.0,1.3
U0809,34,male,1569.0,37.0,5.0,22.0,0.7
U0810,27,male,1667.0,40.0,7.0,100.0,2.4
U0811,34,male,1131.0,136.0,7.0,10.0,3.9
U0812,37,female,912.0,136.0,4.0,11.0,4.4
U0813,41,male,1019.0,,5.0,,0.9
U0814,22,female,886.0,,6.0,109.0,2.9
U0815,51,female,774.0,21.0,5.0,118.0,1.7
U0816,23,male,852.0,15.0,5.0,106.0,2.2
U0817,19,female,1589.0,31.0,4.0,109.0,4.7
U0818,30,female,1602.0,141.0,6.0,75.0,2.1
U0819,60,male,1097.0,37.0,5.0,77.0,2.1
U0820,60,male,1725.0,97.0,9.0,25.0,1.4
U0821,28,male,1057.0,135.0,9.0,13.0,4.8
U0822,64,female,612.0,20.0,6.0,66.0,2.6
U0823,40,female,1614.0,55.0,9.0,82.0,3.1
U0824,33,male,640.0,45.0,,94.0,2.5
U0825,48,male,1229.0,42.0,7.0,32.0,1.6
U0826,28,female,1088.0,119.0,,11.0,4.1
U0827,33,female,910.0,45.0,5.0,76.0,0.6
U0828,25,female,876.0,47.0,6.0,96.0,3.6
U0829,21,female,1675.0,83.0,9.0,35.0,3.2
U0830,57,male,1250.0,30.0,,16.0,1.1
U0831,21,female,1126.0,70.0,9.0,109.0,1.2
U0832,42,female,1494.0,7.0,7.0,,3.5
U0833,20,female,1202.0,129.0,6.0,42.0,1.9
U0834,49,female,961.0,144.0,8.0,73.0,1.7
U0835,20,male,511.0,51.0,9.0,45.0,0.8
U0836,44,male,1679.0,44.0,8.0,13.0,3.9
U0837,46,female,976.0,36.0,7.0,32.0,4.5
U0838,49,female,1438.0,43.0,5.0,34.0,4.2
U0839,36,male,,116.0,9.0,114.0,2.6
U0840,38,male,1307.0,37.0,5.0,99.0,2.9
U0841,22,female,676.0,98.0,7.0,101.0,1.6
U0842,35,female,556.0,123.0,5.0,101.0,1.3
U0843,45,male,947.0,5.0,9.0,94.0,4.2
U0844,59,male,702.0,67.0,4.0,83.0,4.1
U0845,39,male,1237.0,100.0,9.0,36.0,4.0
U0846,38,male,701.0,133.0,9.0,60.0,2.6
U0847,23,male,862.0,12.0,8.0,88.0,4.4
U0848,18,male,1391.0,29.0,4.0,90.0,4.7
U0849,22,female,953.0,,4.0,112.0,2.0
U0850,58,male,855.0,1.0,4.0,108.0,1.5
U0851,29,male,715.0,57.0,9.0,78.0,2.6
U0852,43,male,,35.0,7.0,89.0,1.3
U0853,63,male,1054.0,,4.0,32.0,4.5
U0854,51,female,1386.0,136.0,6.0,112.0,2.0
U0855,31,female,522.0,125.0,5.0,18.0,3.1
U0856,43,male,654.0,76.0,7.0,42.0,3.2
U0857,62,female,1709.0,49.0,6.0,44.0,2.8
U0858,44,female,748.0,31.0,9.0,113.0,1.2
U0859,26,female,1248.0,97.0,9.0,59.0,5.0
U0860,43,female,1304.0,42.0,6.0,33.0,1.3
U0861,64,female,633.0,124.0,8.0,97.0,3.9
U0862,39,female,820.0,94.0,8.0,33.0,4.1
U0863,64,male,889.0,77.0,6.0,28.0,1.2
U0864,47,male,933.0,53.0,8.0,48.0,4.7
U0865,60,male,1545.0,46.0,5.0,70.0,2.7
U0866,34,male,1372.0,13.0,5.0,34.0,3.3
U0867,43,male,1648.0,54.0,9.0,104.0,3.4
U0868,53,female,1602.0,62.0,8.0,111.0,2.8
U0869,18,male,1357.0,18.0,4.0,34.0,1.1
U0870,25,male,550.0,90.0,6.0,36.0,3.9
U0871,52,female,675.0,136.0,5.0,41.0,3.1
U0872,32,female,1369.0,100.0,8.0,20.0,1.0
U0873,64,male,752.0,36.0,8.0,78.0,3.7
U0874,39,female,1465.0,106.0,5.0,117.0,3.7
U0875,31,female,1769.0,91.0,5.0,42.0,3.0
U0876,43,female,1238.0,51.0,4.0,28.0,0.9
U0877,45,female,1629.0,27.0,8.0,116.0,2.1
U0878,40,male,1716.0,35.0,8.0,25.0,0.7
U0879,31,female,801.0,115.0,7.0,108.0,2.6
U0880,41,male,1047.0,63.0,9.0,20.0,4.6
U0881,19,male,1215.0,17.0,4.0,84.0,0.5
U0882,62,female,1278.0,88.0,5.0,83.0,1.7
U0883,43,female,767.0,77.0,5.0,107.0,4.1
U0884,31,female,1693.0,89.0,6.0,78.0,0.5
U0885,24,male,1509.0,7.0,9.0,96.0,0.5
U0886,20,female,1050.0,14.0,5.0,64.0,3.2
U0887,64,female,1664.0,6.0,8.0,34.0,4.1
U0888,40,female,1669.0,16.0,5.0,102.0,4.0
U0889,63,female,813.0,85.0,8.0,113.0,4.0
U0890,60,female,683.0,117.0,8.0,86.0,2.1
U0891,64,male,1212.0,63.0,4.0,105.0,4.5
U0892,62,female,627.0,11.0,5.0,43.0,0.6
U0893,35,female,1776.0,55.0,4.0,21.0,1.9
U0894,55,female,1199.0,100.0,9.0,97.0,2.0
U0895,52,male,,15.0,8.0,113.0,1.2
U0896,32,female,1753.0,,9.0,30.0,2.0
U0897,42,male,770.0,127.0,5.0,38.0,3.1
U0898,54,male,1310.0,,9.0,60.0,2.8
U0899,45,female,914.0,,9.0,32.0,1.9
U0900,27,female,697.0,30.0,5.0,,3.9
U0901,56,female,1579.0,46.0,4.0,17.0,3.7
U0902,34,male,1330.0,42.0,4.0,51.0,1.8
U0903,56,male,1726.0,64.0,8.0,86.0,2.0
U0904,39,male,,49.0,8.0,78.0,1.8
U0905,43,male,1103.0,0.0,5.0,50.0,1.1
U0906,61,male,1661.0,,5.0,83.0,3.9
U0907,42,male,1580.0,121.0,7.0,72.0,0.7
U0908,34,female,1509.0,27.0,7.0,23.0,1.2
U0909,30,female,570.0,,6.0,97.0,1.0
U0910,37,male,1410.0,81.0,8.0,71.0,4.2
U0911,42,female,1093.0,21.0,9.0,84.0,0.7
U0912,21,female,1099.0,40.0,6.0,55.0,3.5
U0913,27,male,1013.0,75.0,6.0,76.0,0.7
U0914,20,male,583.0,146.0,4.0,102.0,4.0
U0915,58,female,1493.0,88.0,9.0,62.0,4.6
U0916,62,male,1566.0,58.0,4.0,61.0,2.7
U0917,35,male,1338.0,68.0,7.0,103.0,4.1
U0918,64,female,1105.0,122.0,6.0,110.0,3.7
U0919,53,male,1309.0,73.0,7.0,16.0,4.1
U0920,64,female,632.0,6.0,9.0,90.0,4.0
U0921,39,female,1588.0,100.0,9.0,93.0,1.4
U0922,51,female,789.0,110.0,8.0,63.0,2.7
U0923,64,female,875.0,,5.0,20.0,4.8
U0924,25,female,1268.0,23.0,,117.0,2.0
U0925,57,male,966.0,25.0,8.0,34.0,4.9
U0926,61,male,1736.0,124.0,8.0,68.0,3.1
U0927,36,male,1671.0,89.0,4.0,97.0,2.6
U0928,59,male,970.0,121.0,4.0,75.0,3.5
U0929,58,female,648.0,9.0,9.0,36.0,4.2
U0930,54,female,587.0,,9.0,92.0,2.3
U0931,23,male,895.0,1.0,6.0,67.0,0.6
U0932,43,female,1289.0,111.0,7.0,102.0,3.7
U0933,51,male,1605.0,26.0,9.0,110.0,4.8
U0934,62,male,1364.0,70.0,8.0,20.0,3.3
U0935,23,male,1793.0,117.0,6.0,64.0,1.3
U0936,54,female,523.0,8.0,6.0,28.0,1.6
U0937,50,female,1455.0,85.0,8.0,101.0,4.6
U0938,39,female,810.0,,9.0,48.0,0.6
U0939,38,female,1731.0,72.0,8.0,94.0,3.0
U0940,23,male,1163.0,26.0,5.0,99.0,1.2
U0941,23,female,937.0,92.0,9.0,95.0,1.8
U0942,21,female,,80.0,7.0,79.0,1.9
U0943,47,female,921.0,83.0,8.0,20.0,1.5
U0944,28,male,820.0,42.0,9.0,23.0,4.1
U0945,47,male,1086.0,6.0,4.0,69.0,2.0
U0946,48,female,1446.0,91.0,5.0,45.0,2.1
U0947,41,female,1686.0,82.0,7.0,113.0,2.5
U0948,26,female,1688.0,83.0,9.0,50.0,4.6
U0949,20,female,1348.0,43.0,4.0,11.0,3.6
U0950,48,male,541.0,39.0,9.0,66.0,0.8
U0951,57,female,1438.0,134.0,,116.0,0.7
U0952,54,female,886.0,24.0,7.0,69.0,3.0
U0953,53,female,1661.0,58.0,5.0,29.0,4.5
U0954,41,male,1710.0,140.0,,31.0,2.0
U0955,48,male,1409.0,,6.0,112.0,1.6
U0956,23,female,1215.0,85.0,7.0,13.0,3.9
U0957,19,female,930.0,111.0,7.0,65.0,3.2
U0958,37,female,1053.0,85.0,8.0,102.0,3.0
U0959,45,female,1299.0,97.0,5.0,119.0,1.2
U0960,28,female,925.0,61.0,6.0,67.0,1.3
U0961,21,male,525.0,7.0,6.0,97.0,1.8
U0962,32,male,884.0,112.0,8.0,74.0,1.4
U0963,23,male,555.0,145.0,4.0,97.0,4.9
U0964,47,female,1776.0,59.0,4.0,67.0,0.6
U0965,55,male,1133.0,59.0,6.0,39.0,3.3
U0966,19,male,605.0,105.0,5.0,,2.8
U0967,32,male,1653.0,1.0,4.0,28.0,2.0
U0968,28,female,1348.0,90.0,7.0,110.0,4.5
U0969,25,female,1169.0,13.0,9.0,71.0,3.5
U0970,43,male,875.0,47.0,,113.0,5.0
U0971,62,female,1242.0,102.0,5.0,116.0,1.3
U0972,61,male,1466.0,55.0,4.0,77.0,0.9
U0973,22,male,807.0,11.0,9.0,88.0,1.1
U0974,23,male,590.0,54.0,6.0,,1.7
U0975,43,male,1301.0,109.0,8.0,53.0,2.4
U0976,21,female,609.0,3.0,4.0,93.0,4.4
U0977,36,female,1084.0,35.0,6.0,70.0,1.8
U0978,37,female,839.0,130.0,4.0,30.0,4.6
U0979,50,female,1478.0,0.0,8.0,19.0,2.6
U0980,37,male,855.0,16.0,7.0,39.0,3.4
U0981,29,female,667.0,61.0,7.0,33.0,1.7
U0982,64,male,1056.0,47.0,9.0,57.0,1.2
U0983,18,female,1404.0,61.0,6.0,64.0,4.4
U0984,43,female,604.0,68.0,7.0,113.0,1.0
U0985,31,female,649.0,146.0,8.0,61.0,4.0
U0986,55,male,645.0,102.0,,113.0,3.1
U0987,54,male,1215.0,109.0,4.0,47.0,4.4
U0988,28,male,1373.0,90.0,5.0,76.0,3.7
U0989,53,male,798.0,113.0,4.0,102.0,1.8
U0990,30,female,1690.0,88.0,,17.0,3.1
U0991,60,male,1145.0,55.0,9.0,38.0,0.6
U0992,20,male,1222.0,77.0,6.0,19.0,2.6
U0993,50,female,1571.0,13.0,4.0,78.0,0.9
U0994,23,female,,24.0,6.0,84.0,2.4
U0995,27,male,738.0,131.0,7.0,77.0,1.0
